semantic_category,uni_lemma,num_langs,mean_d,sd_d,method,syntactic_category
animals,dog,32,2.174549769771367,1.0174715061557773,2 difficulties,nouns
action_words,fall,32,-0.14384039345287702,1.026885854967222,2 difficulties,predicates
body_parts,nose,32,2.3777561037213215,1.0365281161365834,2 difficulties,nouns
animals,cow,32,1.047314366983111,1.0439286585138325,2 difficulties,nouns
vehicles,truck,31,-0.22994204297312879,1.0442117255511614,2 difficulties,nouns
household,TV,31,0.31145127557098057,1.0445709827403475,2 difficulties,nouns
household,key,30,0.6231654910008845,1.048557105961561,2 difficulties,nouns
outside,moon,32,0.12493524662130609,1.0492354970928597,2 difficulties,nouns
household,telephone,30,0.9178984250256297,1.056724259668171,2 difficulties,nouns
body_parts,mouth,32,1.9780390135995531,1.0604667682180473,2 difficulties,nouns
people,daddy,32,3.456366444713722,1.0605205924023489,2 difficulties,other
animals,monkey,32,0.4153969478038081,1.0761624664289224,2 difficulties,nouns
vehicles,bicycle,32,0.6898796810119929,1.0787450073744582,2 difficulties,nouns
animals,elephant,32,0.4952421805011286,1.0853107807018283,2 difficulties,nouns
descriptive_words,hot,31,0.998308291184276,1.0867445162280007,2 difficulties,predicates
animals,sheep,31,0.03525462744518197,1.08680536391372,2 difficulties,nouns
food_drink,candy,28,0.6259351835073395,1.0870924982834045,2 difficulties,nouns
body_parts,eye,32,2.4308060346717926,1.0903569038373462,2 difficulties,nouns
people,mommy,32,3.6847069369445022,1.0912148074998012,2 difficulties,other
food_drink,banana,31,2.1903786929550537,1.0934545980787467,2 difficulties,nouns
outside,sun,31,0.3483759352323025,1.1035970837802223,2 difficulties,nouns
action_words,cry,32,-0.06898251130037228,1.1061036114953078,2 difficulties,predicates
sounds,quack quack,29,0.8614321047350397,1.1102951967324728,2 difficulties,other
sounds,woof woof,30,2.5835498549336484,1.1111845598679124,2 difficulties,other
people,grandpa,32,1.57748997890716,1.1113519035021793,2 difficulties,other
vehicles,motorcycle,31,-0.04964349869330282,1.1164001700293344,2 difficulties,nouns
action_words,sit,31,0.6174995592067452,1.126784752007156,2 difficulties,predicates
action_words,jump,31,-0.11792965209432232,1.1277094463910868,2 difficulties,predicates
toys,balloon,29,1.269481278661557,1.1376100295810998,2 difficulties,nouns
